psLayout version 3

match	mis- 	rep. 	N's	Q gap	Q gap	T gap	T gap	strand	Q        	Q   	Q    	Q  	T        	T   	T    	T  	block	blockSizes 	qStarts	 tStarts
327	131	0	0	5	83	5	84	+	CORE_REP|Org21_Gene5530#	590	6	547	CORE_REP|Org9_Gene3944#	598	3	545	6	93,128,45,45,26,121,	6,106,263,320,391,426,	3,102,259,315,389,424,
249	132	0	0	2	17	2	17	+	CORE_REP|Org8_Gene7187#	589	189	587	CORE_REP|Org5_Gene1231#	597	197	595	3	27,247,107,	189,223,480,	197,231,488,
291	121	0	0	3	53	3	58	+	CORE_REP|Org3_Gene1105#	588	31	496	CORE_REP|Org16_Gene546#	529	1	471	4	108,101,152,51,	31,177,286,445,	1,145,257,420,
90	78	0	0	0	0	0	0	+	CORE_REP|Org20_Gene226#	588	86	254	CORE_REP|Org14_Gene1316#	582	75	243	1	168,	86,	75,
90	43	0	0	2	37	2	38	+	CORE_REP|Org20_Gene226#	588	349	519	CORE_REP|Org14_Gene1316#	582	339	510	3	62,22,49,	349,421,470,	339,411,461,
76	66	0	0	1	13	1	13	+	CORE_REP|Org20_Gene226#	588	359	514	CORE_REP|Org19_Gene204#	1196	349	504	2	91,51,	359,463,	349,453,
17	4	0	0	0	0	0	0	+	CORE_REP|Org20_Gene226#	588	370	391	CORE_REP|Org5_Gene1297#	614	404	425	1	21,	370,	404,
62	36	0	0	0	0	0	0	+	CORE_REP|Org19_Gene7512#	587	279	377	CORE_REP|Org15_Gene375#	505	200	298	1	98,	279,	200,
50	22	0	0	0	0	0	0	+	CORE_REP|Org19_Gene7512#	587	39	111	CORE_REP|Org15_Gene375#	505	32	104	1	72,	39,	32,
232	90	0	0	3	27	3	26	+	CORE_REP|Org30_Gene2577#	586	186	535	CORE_REP|Org9_Gene2521#	536	97	445	4	28,140,95,59,	186,217,371,476,	97,127,281,386,
42	16	0	0	0	0	0	0	+	CORE_REP|Org30_Gene2577#	586	26	84	CORE_REP|Org9_Gene2521#	536	29	87	1	58,	26,	29,
148	99	0	0	1	24	1	21	+	CORE_REP|Org5_Gene3696#	585	312	583	CORE_REP|Org16_Gene1306#	545	274	542	2	188,59,	312,524,	274,483,
54	30	0	0	1	9	1	9	+	CORE_REP|Org5_Gene3696#	585	129	222	CORE_REP|Org16_Gene1306#	545	88	181	2	40,44,	129,178,	88,137,
367	147	0	0	3	34	3	39	+	CORE_REP|Org21_Gene420#	584	30	578	CORE_REP|Org9_Gene4102#	563	4	557	4	52,174,45,243,	30,94,280,335,	4,68,259,314,
93	44	0	0	1	30	1	30	+	CORE_REP|Org31_Gene5353#	578	136	303	CORE_REP|Org19_Gene3132#	456	38	205	2	30,107,	136,196,	38,98,
159	81	0	0	2	57	2	62	+	CORE_REP|Org31_Gene5353#	578	3	300	CORE_REP|Org20_Gene902#	583	3	305	3	58,58,124,	3,107,176,	3,112,181,
142	65	0	0	0	0	1	1	+	CORE_REP|Org19_Gene3249#	577	42	249	CORE_REP|Org23_Gene2202#	517	43	251	2	49,158,	42,91,	43,93,
74	36	0	0	1	8	1	6	+	CORE_REP|Org19_Gene3249#	577	449	567	CORE_REP|Org23_Gene2202#	517	394	510	2	54,56,	449,511,	394,454,
33	25	0	0	0	0	0	0	+	CORE_REP|Org33_Gene5647#	576	464	522	CORE_REP|Org4_Gene2604#	543	434	492	1	58,	464,	434,
321	147	0	0	6	69	7	65	+	CORE_REP|Org33_Gene5647#	576	30	567	CORE_REP|Org4_Gene3263#	549	5	538	8	18,90,65,73,15,69,98,40,	30,56,174,244,326,351,420,527,	5,31,150,219,296,321,391,498,
247	79	0	0	1	19	1	19	+	CORE_REP|Org22_Gene5214#	570	208	553	CORE_REP|Org4_Gene2014#	547	188	533	2	295,31,	208,522,	188,502,
44	20	0	0	0	0	0	0	+	CORE_REP|Org22_Gene5214#	570	84	148	CORE_REP|Org4_Gene2014#	547	66	130	1	64,	84,	66,
402	130	0	0	1	12	1	7	+	CORE_REP|Org22_Gene6693#	567	20	564	CORE_REP|Org15_Gene1015#	553	7	546	2	443,89,	20,475,	7,457,
173	87	0	0	1	12	1	16	+	CORE_REP|Org8_Gene7044#	567	109	381	CORE_REP|Org15_Gene3440#	418	138	414	2	103,157,	109,224,	138,257,
364	152	0	0	3	26	3	26	+	CORE_REP|Org22_Gene4888#	564	21	563	CORE_REP|Org14_Gene2494#	558	15	557	4	75,230,40,171,	21,105,342,392,	15,99,336,386,
23	16	0	0	0	0	0	0	+	CORE_REP|Org22_Gene4888#	564	160	199	CORE_REP|Org20_Gene1678#	591	407	446	1	39,	160,	407,
21	11	0	0	0	0	0	0	+	CORE_REP|Org22_Gene4888#	564	165	197	CORE_REP|Org6_Gene1702#	255	142	174	1	32,	165,	142,
22	11	0	0	0	0	0	0	+	CORE_REP|Org20_Gene1105#	564	483	516	CORE_REP|Org13_Gene1499#	542	451	484	1	33,	483,	451,
17	4	0	0	0	0	0	0	+	CORE_REP|Org20_Gene1105#	564	42	63	CORE_REP|Org18_Gene3807#	273	62	83	1	21,	42,	62,
357	128	0	0	4	50	4	52	+	CORE_REP|Org10_Gene7508#	563	21	556	CORE_REP|Org23_Gene3107#	547	5	542	5	177,89,33,118,68,	21,218,316,362,488,	5,200,302,348,474,
23	14	0	0	0	0	0	0	+	CORE_REP|Org22_Gene1411#	563	414	451	CORE_REP|Org3_Gene3293#	507	356	393	1	37,	414,	356,
24	16	0	0	0	0	0	0	+	CORE_REP|Org22_Gene1411#	563	409	449	CORE_REP|Org4_Gene2014#	547	382	422	1	40,	409,	382,
346	92	0	0	2	17	2	17	+	CORE_REP|Org20_Gene5763#	563	92	547	CORE_REP|Org1_Gene2178#	476	18	473	3	360,28,50,	92,461,497,	18,387,423,
169	80	0	0	3	57	3	66	+	CORE_REP|Org15_Gene2594#	561	99	405	CORE_REP|Org20_Gene1048#	571	105	420	4	57,33,70,89,	99,163,217,316,	105,168,222,331,
368	110	0	0	1	3	1	2	+	CORE_REP|Org4_Gene5214#	559	31	512	CORE_REP|Org13_Gene2202#	549	35	515	2	327,151,	31,361,	35,364,
87	61	0	0	0	0	0	0	+	CORE_REP|Org18_Gene3572#	559	234	382	CORE_REP|Org12_Gene2210#	517	189	337	1	148,	234,	189,
55	26	0	0	1	8	1	8	+	CORE_REP|Org18_Gene3572#	559	451	540	CORE_REP|Org12_Gene2210#	517	407	496	2	33,48,	451,492,	407,448,
109	64	0	0	2	20	2	23	+	CORE_REP|Org18_Gene3572#	559	113	306	CORE_REP|Org1_Gene1692#	518	62	258	3	51,50,72,	113,177,234,	62,129,186,
49	28	0	0	0	0	0	0	+	CORE_REP|Org18_Gene3572#	559	454	531	CORE_REP|Org1_Gene1692#	518	413	490	1	77,	454,	413,
52	23	0	0	0	0	0	0	+	CORE_REP|Org32_Gene1516#	558	433	508	CORE_REP|Org21_Gene1455#	535	411	486	1	75,	433,	411,
96	47	0	0	0	0	0	0	+	CORE_REP|Org32_Gene1516#	558	408	551	CORE_REP|Org22_Gene280#	560	414	557	1	143,	408,	414,
28	23	0	0	0	0	0	0	+	CORE_REP|Org32_Gene1516#	558	456	507	CORE_REP|Org3_Gene3293#	507	408	459	1	51,	456,	408,
21	12	0	0	0	0	0	0	+	CORE_REP|Org32_Gene1516#	558	458	491	CORE_REP|Org4_Gene3263#	549	435	468	1	33,	458,	435,
479	66	0	0	1	6	1	4	+	CORE_REP|Org4_Gene4247#	556	0	551	CORE_REP|Org18_Gene877#	549	0	549	2	175,370,	0,181,	0,179,
24	17	0	0	0	0	0	0	+	CORE_REP|Org20_Gene1133#	556	394	435	CORE_REP|Org16_Gene3451#	375	260	301	1	41,	394,	260,
407	89	0	0	0	0	0	0	+	CORE_REP|Org20_Gene1133#	556	56	552	CORE_REP|Org6_Gene3458#	529	30	526	1	496,	56,	30,
75	43	0	0	0	0	0	0	+	CORE_REP|Org13_Gene3277#	554	120	238	CORE_REP|Org20_Gene266#	494	123	241	1	118,	120,	123,
38	6	0	0	0	0	0	0	+	CORE_REP|Org13_Gene3277#	554	4	48	CORE_REP|Org20_Gene266#	494	3	47	1	44,	4,	3,
356	120	0	0	5	77	5	74	+	CORE_REP|Org11_Gene5311#	553	0	553	CORE_REP|Org14_Gene1336#	550	0	550	6	98,97,44,168,41,28,	0,107,223,277,463,525,	0,107,223,277,462,522,
372	107	0	0	3	14	2	12	+	CORE_REP|Org12_Gene3261#	553	59	552	CORE_REP|Org9_Gene2692#	505	13	504	4	39,161,162,117,	59,107,269,435,	13,61,222,387,
147	60	0	0	1	9	1	9	+	CORE_REP|Org31_Gene5491#	552	13	229	CORE_REP|Org16_Gene2498#	520	4	220	2	72,135,	13,94,	4,85,
51	21	0	0	1	1	0	0	+	CORE_REP|Org31_Gene5491#	552	365	438	CORE_REP|Org16_Gene2498#	520	340	412	2	32,40,	365,398,	340,372,
51	39	0	0	1	15	1	15	+	CORE_REP|Org34_Gene1967#	552	187	292	CORE_REP|Org17_Gene3121#	527	155	260	2	51,39,	187,253,	155,221,
37	15	0	0	1	12	1	12	+	CORE_REP|Org34_Gene1967#	552	486	550	CORE_REP|Org17_Gene3121#	527	460	524	2	33,19,	486,531,	460,505,
343	99	0	0	1	25	1	33	+	CORE_REP|Org11_Gene4776#	550	61	528	CORE_REP|Org17_Gene3511#	500	17	492	2	56,386,	61,142,	17,106,
113	33	0	0	0	0	0	0	+	CORE_REP|Org11_Gene4776#	550	382	528	CORE_REP|Org9_Gene4033#	399	2	148	1	146,	382,	2,
331	87	0	0	0	0	0	0	+	CORE_REP|Org24_Gene5996#	549	44	462	CORE_REP|Org2_Gene2186#	716	22	440	1	418,	44,	22,
339	124	0	0	2	38	2	57	+	CORE_REP|Org3_Gene3297#	549	6	507	CORE_REP|Org23_Gene3069#	526	4	524	3	95,287,81,	6,115,426,	4,130,443,
203	119	0	0	3	36	3	37	+	CORE_REP|Org29_Gene2686#	548	17	375	CORE_REP|Org16_Gene272#	381	16	375	4	167,17,48,90,	17,203,230,285,	16,202,229,285,
123	64	0	0	1	42	1	42	+	CORE_REP|Org11_Gene4967#	548	26	255	CORE_REP|Org4_Gene2604#	543	26	255	2	91,96,	26,159,	26,159,
55	24	0	0	0	0	0	0	+	CORE_REP|Org11_Gene4967#	548	407	486	CORE_REP|Org4_Gene2604#	543	404	483	1	79,	407,	404,
395	70	0	0	2	36	2	15	+	CORE_REP|Org4_Gene4190#	548	26	527	CORE_REP|Org8_Gene835#	527	25	505	3	130,274,61,	26,171,466,	25,163,444,
350	106	0	0	5	45	5	52	+	CORE_REP|Org4_Gene3093#	548	0	501	CORE_REP|Org6_Gene566#	554	0	508	6	140,37,55,74,74,76,	0,161,203,263,346,425,	0,152,197,258,341,432,
20	9	0	0	0	0	0	0	+	CORE_REP|Org19_Gene537#	547	64	93	CORE_REP|Org9_Gene3944#	598	9	38	1	29,	64,	9,
27	16	0	0	0	0	0	0	+	CORE_REP|Org25_Gene2014#	547	502	545	CORE_REP|Org5_Gene917#	87	42	85	1	43,	502,	42,
366	130	0	0	3	47	3	21	+	CORE_REP|Org31_Gene7136#	546	3	546	CORE_REP|Org16_Gene974#	523	6	523	4	196,83,202,15,	3,232,320,531,	6,208,297,508,
363	122	0	0	1	5	1	9	+	CORE_REP|Org23_Gene5783#	545	52	542	CORE_REP|Org18_Gene3634#	505	8	502	2	347,138,	52,404,	8,364,
73	39	0	0	0	0	0	0	+	CORE_REP|Org23_Gene5783#	545	426	538	CORE_REP|Org7_Gene1662#	1083	966	1078	1	112,	426,	966,
60	32	0	0	0	0	0	0	+	CORE_REP|Org23_Gene5783#	545	229	321	CORE_REP|Org7_Gene1662#	1083	760	852	1	92,	229,	760,
113	40	0	0	1	12	1	13	+	CORE_REP|Org8_Gene8189#	545	321	486	CORE_REP|Org11_Gene3685#	549	333	499	2	104,49,	321,437,	333,450,
28	10	0	0	0	0	0	0	+	CORE_REP|Org8_Gene8189#	545	370	408	CORE_REP|Org9_Gene1541#	558	382	420	1	38,	370,	382,
344	150	0	0	4	42	4	41	+	CORE_REP|Org20_Gene2068#	544	2	538	CORE_REP|Org14_Gene713#	542	3	538	5	42,57,235,68,92,	2,63,125,369,446,	3,64,125,369,446,
235	96	0	0	3	24	3	25	+	CORE_REP|Org1_Gene479#	544	73	428	CORE_REP|Org5_Gene3641#	443	34	390	4	42,20,194,75,	73,122,148,353,	34,82,110,315,
433	109	0	0	1	1	0	0	+	CORE_REP|Org20_Gene5351#	543	0	543	CORE_REP|Org13_Gene1499#	542	0	542	2	188,354,	0,189,	0,188,
18	4	0	0	0	0	0	0	+	CORE_REP|Org23_Gene6508#	543	311	333	CORE_REP|Org15_Gene1347#	383	155	177	1	22,	311,	155,
98	38	0	0	2	14	2	12	+	CORE_REP|Org23_Gene6508#	543	183	333	CORE_REP|Org8_Gene237#	432	58	206	3	27,68,41,	183,217,292,	58,91,165,
32	23	0	0	0	0	0	0	+	CORE_REP|Org23_Gene6508#	543	461	516	CORE_REP|Org8_Gene237#	432	332	387	1	55,	461,	332,
233	108	0	0	1	13	1	13	+	CORE_REP|Org30_Gene2601#	542	75	429	CORE_REP|Org5_Gene1565#	463	1	355	2	306,35,	75,394,	1,320,
37	18	0	0	0	0	0	0	+	CORE_REP|Org30_Gene2601#	542	486	541	CORE_REP|Org5_Gene1565#	463	380	435	1	55,	486,	380,
19	8	0	0	0	0	0	0	+	CORE_REP|Org3_Gene815#	541	494	521	CORE_REP|Org16_Gene3322#	548	504	531	1	27,	494,	504,
274	142	0	0	6	78	6	78	+	CORE_REP|Org3_Gene815#	541	30	524	CORE_REP|Org7_Gene3799#	522	13	507	7	93,22,29,54,43,135,40,	30,141,172,209,275,329,484,	13,124,155,193,259,313,467,
403	54	0	0	2	68	2	54	+	CORE_REP|Org3_Gene2448#	541	16	541	CORE_REP|Org1_Gene1959#	529	18	529	3	238,157,62,	16,310,479,	18,307,467,
62	39	0	0	1	11	1	11	+	CORE_REP|Org3_Gene2448#	541	342	454	CORE_REP|Org7_Gene994#	531	340	452	2	56,45,	342,409,	340,407,
54	28	0	0	1	11	1	11	+	CORE_REP|Org3_Gene2448#	541	165	258	CORE_REP|Org7_Gene994#	531	168	261	2	27,55,	165,203,	168,206,
33	17	0	0	0	0	0	0	+	CORE_REP|Org3_Gene2448#	541	22	72	CORE_REP|Org7_Gene994#	531	30	80	1	50,	22,	30,
17	4	0	0	0	0	0	0	+	CORE_REP|Org3_Gene2448#	541	503	524	CORE_REP|Org7_Gene994#	531	492	513	1	21,	503,	492,
348	101	0	0	1	9	1	1	+	CORE_REP|Org26_Gene4080#	540	9	467	CORE_REP|Org12_Gene2950#	523	1	451	2	372,77,	9,390,	1,374,
370	115	0	0	2	10	1	9	+	CORE_REP|Org31_Gene5727#	539	41	536	CORE_REP|Org2_Gene2464#	509	13	507	3	274,123,88,	41,316,448,	13,287,419,
25	12	0	0	0	0	0	0	+	CORE_REP|Org29_Gene3596#	538	9	46	CORE_REP|Org21_Gene915#	540	8	45	1	37,	9,	8,
29	15	0	0	0	0	0	0	+	CORE_REP|Org9_Gene7108#	537	431	475	CORE_REP|Org14_Gene3088#	503	395	439	1	44,	431,	395,
235	120	0	0	2	63	2	64	+	CORE_REP|Org9_Gene7108#	537	69	487	CORE_REP|Org17_Gene174#	554	64	483	3	57,63,235,	69,156,252,	64,151,248,
30	22	0	0	0	0	0	0	+	CORE_REP|Org9_Gene7108#	537	415	467	CORE_REP|Org21_Gene1455#	535	414	466	1	52,	415,	414,
33	24	0	0	0	0	0	0	+	CORE_REP|Org28_Gene25#	536	130	187	CORE_REP|Org1_Gene1642#	390	123	180	1	57,	130,	123,
23	13	0	0	0	0	0	0	+	CORE_REP|Org28_Gene25#	536	126	162	CORE_REP|Org1_Gene551#	1110	135	171	1	36,	126,	135,
213	56	0	0	0	0	0	0	+	CORE_REP|Org28_Gene25#	536	10	279	CORE_REP|Org7_Gene17#	431	11	280	1	269,	10,	11,
374	119	0	0	1	3	1	6	+	CORE_REP|Org11_Gene618#	536	11	507	CORE_REP|Org13_Gene1609#	516	6	505	2	107,386,	11,121,	6,119,
74	47	0	0	1	7	1	7	+	CORE_REP|Org31_Gene2120#	536	177	305	CORE_REP|Org19_Gene3132#	456	80	208	2	56,65,	177,240,	80,143,
54	30	0	0	1	21	1	7	+	CORE_REP|Org31_Gene2120#	536	378	483	CORE_REP|Org19_Gene3132#	456	288	379	2	59,25,	378,458,	288,354,
199	102	0	0	1	11	1	17	+	CORE_REP|Org31_Gene2120#	536	0	312	CORE_REP|Org20_Gene902#	583	0	318	2	79,222,	0,90,	0,96,
56	20	0	0	1	17	1	9	+	CORE_REP|Org31_Gene2120#	536	402	495	CORE_REP|Org20_Gene902#	583	403	488	2	36,40,	402,455,	403,448,
37	24	0	0	0	0	0	0	+	CORE_REP|Org29_Gene2197#	536	428	489	CORE_REP|Org14_Gene1187#	121	19	80	1	61,	428,	19,
196	58	0	0	1	27	1	28	+	CORE_REP|Org29_Gene2197#	536	23	304	CORE_REP|Org4_Gene2657#	387	1	283	2	94,160,	23,144,	1,123,
415	84	0	0	1	23	1	9	+	CORE_REP|Org28_Gene1127#	532	10	532	CORE_REP|Org19_Gene3438#	509	1	509	2	304,195,	10,337,	1,314,
240	108	0	0	2	36	2	40	+	CORE_REP|Org32_Gene5329#	532	18	402	CORE_REP|Org11_Gene2330#	514	5	393	3	214,100,34,	18,242,368,	5,229,359,
35	8	0	0	0	0	0	0	+	CORE_REP|Org32_Gene5329#	532	465	508	CORE_REP|Org11_Gene2330#	514	458	501	1	43,	465,	458,
36	16	0	0	0	0	0	0	+	CORE_REP|Org32_Gene5329#	532	38	90	CORE_REP|Org21_Gene3351#	585	36	88	1	52,	38,	36,
92	41	0	0	0	0	0	0	+	CORE_REP|Org33_Gene3476#	532	308	441	CORE_REP|Org5_Gene2279#	364	138	271	1	133,	308,	138,
23	12	0	0	0	0	0	0	+	CORE_REP|Org33_Gene3476#	532	480	515	CORE_REP|Org5_Gene2279#	364	309	344	1	35,	480,	309,
186	88	0	0	5	66	5	66	+	CORE_REP|Org19_Gene4011#	529	158	498	CORE_REP|Org11_Gene1807#	518	146	486	6	40,62,24,57,34,57,	158,210,284,328,397,441,	146,198,272,316,385,429,
25	11	0	0	0	0	0	0	+	CORE_REP|Org19_Gene4011#	529	58	94	CORE_REP|Org11_Gene1807#	518	46	82	1	36,	58,	46,
331	145	0	0	1	1	0	0	+	CORE_REP|Org21_Gene5420#	529	19	496	CORE_REP|Org12_Gene1024#	519	4	480	2	134,342,	19,154,	4,138,
62	23	0	0	2	22	2	22	+	CORE_REP|Org32_Gene1196#	529	279	386	CORE_REP|Org2_Gene2629#	364	115	222	3	24,42,19,	279,310,367,	115,147,203,
22	12	0	0	0	0	0	0	+	CORE_REP|Org32_Gene1196#	529	404	438	CORE_REP|Org2_Gene2629#	364	247	281	1	34,	404,	247,
103	42	0	0	2	24	3	23	+	CORE_REP|Org32_Gene1196#	529	246	415	CORE_REP|Org7_Gene1252#	524	249	417	4	20,24,45,56,	246,283,307,359,	249,285,310,361,
371	65	0	0	1	13	1	6	+	CORE_REP|Org22_Gene5527#	528	0	449	CORE_REP|Org13_Gene2890#	525	0	442	2	166,270,	0,179,	0,172,
25	5	0	0	0	0	0	0	+	CORE_REP|Org22_Gene5527#	528	496	526	CORE_REP|Org13_Gene2890#	525	492	522	1	30,	496,	492,
28	20	0	0	0	0	0	0	+	CORE_REP|Org22_Gene564#	528	449	497	CORE_REP|Org19_Gene3285#	567	439	487	1	48,	449,	439,
21	8	0	0	0	0	0	0	+	CORE_REP|Org22_Gene564#	528	297	326	CORE_REP|Org4_Gene3501#	478	245	274	1	29,	297,	245,
169	82	0	0	1	66	1	59	+	CORE_REP|Org22_Gene564#	528	211	528	CORE_REP|Org8_Gene786#	485	159	469	2	179,72,	211,456,	159,397,
21	8	0	0	0	0	0	0	+	CORE_REP|Org22_Gene564#	528	300	329	CORE_REP|Org9_Gene1210#	509	276	305	1	29,	300,	276,
308	99	0	0	3	76	3	69	+	CORE_REP|Org2_Gene5830#	525	36	519	CORE_REP|Org15_Gene2292#	494	5	481	4	232,48,21,106,	36,320,376,413,	5,285,345,375,
307	161	0	0	2	15	2	16	+	CORE_REP|Org30_Gene5572#	524	28	511	CORE_REP|Org19_Gene2872#	493	6	490	3	184,199,85,	28,224,426,	6,202,405,
394	113	0	0	1	8	1	2	+	CORE_REP|Org5_Gene1211#	524	9	524	CORE_REP|Org23_Gene1475#	514	5	514	2	161,346,	9,178,	5,168,
27	15	0	0	0	0	0	0	+	CORE_REP|Org5_Gene1211#	524	249	291	CORE_REP|Org9_Gene1306#	476	204	246	1	42,	249,	204,
141	56	0	0	2	45	2	45	+	CORE_REP|Org8_Gene2778#	524	282	524	CORE_REP|Org23_Gene1737#	253	11	253	3	88,46,63,	282,381,461,	11,110,190,
260	36	0	0	0	0	0	0	+	CORE_REP|Org22_Gene6905#	523	225	521	CORE_REP|Org8_Gene532#	565	268	564	1	296,	225,	268,
89	42	0	0	1	12	1	41	+	CORE_REP|Org22_Gene6905#	523	11	154	CORE_REP|Org8_Gene532#	565	8	180	2	47,84,	11,70,	8,96,
45	27	0	0	0	0	0	0	+	CORE_REP|Org23_Gene5544#	522	420	492	CORE_REP|Org12_Gene2453#	580	395	467	1	72,	420,	395,
40	25	0	0	0	0	0	0	+	CORE_REP|Org16_Gene3787#	521	183	248	CORE_REP|Org2_Gene3837#	487	144	209	1	65,	183,	144,
24	14	0	0	0	0	0	0	+	CORE_REP|Org16_Gene3787#	521	474	512	CORE_REP|Org6_Gene783#	489	441	479	1	38,	474,	441,
28	14	0	0	0	0	0	0	+	CORE_REP|Org16_Gene3787#	521	183	225	CORE_REP|Org7_Gene472#	507	153	195	1	42,	183,	153,
371	98	0	0	0	0	0	0	+	CORE_REP|Org19_Gene842#	520	51	520	CORE_REP|Org3_Gene2876#	472	3	472	1	469,	51,	3,
39	15	0	0	0	0	0	0	+	CORE_REP|Org14_Gene4725#	519	51	105	CORE_REP|Org10_Gene904#	481	25	79	1	54,	51,	25,
97	58	0	0	1	61	2	65	+	CORE_REP|Org14_Gene4725#	519	147	363	CORE_REP|Org20_Gene3061#	551	152	372	3	74,56,25,	147,282,338,	152,287,347,
36	23	0	0	0	0	0	0	+	CORE_REP|Org14_Gene4725#	519	46	105	CORE_REP|Org20_Gene3061#	551	50	109	1	59,	46,	50,
36	20	0	0	0	0	0	0	+	CORE_REP|Org14_Gene4725#	519	169	225	CORE_REP|Org3_Gene889#	492	157	213	1	56,	169,	157,
174	78	0	0	0	0	0	0	+	CORE_REP|Org14_Gene4552#	519	69	321	CORE_REP|Org11_Gene3244#	447	2	254	1	252,	69,	2,
207	88	0	0	3	61	3	64	+	CORE_REP|Org13_Gene3891#	518	3	359	CORE_REP|Org14_Gene3082#	495	3	362	4	19,165,14,97,	3,32,199,262,	3,32,203,265,
23	13	0	0	0	0	0	0	+	CORE_REP|Org13_Gene3891#	518	385	421	CORE_REP|Org14_Gene3082#	495	388	424	1	36,	385,	388,
194	90	0	0	5	105	5	104	+	CORE_REP|Org13_Gene3891#	518	30	419	CORE_REP|Org19_Gene3896#	489	30	418	6	88,64,14,22,46,50,	30,134,199,281,313,369,	30,132,198,280,312,368,
54	18	0	0	0	0	0	0	+	CORE_REP|Org13_Gene3891#	518	140	212	CORE_REP|Org1_Gene243#	486	143	215	1	72,	140,	143,
23	5	0	0	0	0	0	0	+	CORE_REP|Org13_Gene3891#	518	33	61	CORE_REP|Org1_Gene243#	486	38	66	1	28,	33,	38,
49	29	0	0	0	0	0	0	+	CORE_REP|Org13_Gene3891#	518	281	359	CORE_REP|Org20_Gene3762#	224	53	131	1	78,	281,	53,
364	108	0	0	4	40	4	41	+	CORE_REP|Org4_Gene3769#	518	0	512	CORE_REP|Org1_Gene3513#	516	0	513	5	239,30,25,50,128,	0,249,299,328,384,	0,245,300,330,385,
23	11	0	0	0	0	0	0	+	CORE_REP|Org9_Gene1189#	517	159	193	CORE_REP|Org6_Gene783#	489	150	184	1	34,	159,	150,
358	109	0	0	2	25	2	36	+	CORE_REP|Org9_Gene1189#	517	24	516	CORE_REP|Org8_Gene780#	510	6	509	3	320,9,138,	24,362,378,	6,344,371,
26	21	0	0	0	0	0	0	+	CORE_REP|Org29_Gene7348#	516	432	479	CORE_REP|Org10_Gene2496#	168	62	109	1	47,	432,	62,
52	27	0	0	1	6	1	4	+	CORE_REP|Org32_Gene2467#	516	357	442	CORE_REP|Org4_Gene2178#	414	22	105	2	41,38,	357,404,	22,67,
417	72	0	0	2	9	2	12	+	CORE_REP|Org1_Gene5277#	516	17	515	CORE_REP|Org11_Gene2188#	535	30	531	3	272,50,167,	17,290,348,	30,307,364,
39	16	0	0	0	0	0	0	+	CORE_REP|Org1_Gene5277#	516	234	289	CORE_REP|Org7_Gene2125#	447	177	232	1	55,	234,	177,
209	112	0	0	1	10	1	10	+	CORE_REP|Org11_Gene3444#	515	150	481	CORE_REP|Org22_Gene999#	480	85	416	2	270,51,	150,430,	85,365,
49	29	0	0	0	0	0	0	+	CORE_REP|Org31_Gene6556#	515	205	283	CORE_REP|Org12_Gene3518#	512	192	270	1	78,	205,	192,
18	6	0	0	0	0	0	0	+	CORE_REP|Org31_Gene6556#	515	141	165	CORE_REP|Org21_Gene3890#	120	7	31	1	24,	141,	7,
233	134	0	0	1	30	1	34	+	CORE_REP|Org31_Gene6556#	515	83	480	CORE_REP|Org9_Gene3759#	524	52	453	2	273,94,	83,386,	52,359,
292	97	0	0	1	10	1	11	+	CORE_REP|Org20_Gene5309#	514	44	443	CORE_REP|Org18_Gene402#	470	13	413	2	336,53,	44,390,	13,360,
251	134	0	0	1	13	1	8	+	CORE_REP|Org1_Gene33#	514	64	462	CORE_REP|Org9_Gene21#	634	219	612	2	49,336,	64,126,	219,276,
158	73	0	0	1	11	1	6	+	CORE_REP|Org28_Gene1232#	513	231	473	CORE_REP|Org12_Gene3720#	518	253	490	2	164,67,	231,406,	253,423,
58	23	0	0	1	21	1	21	+	CORE_REP|Org28_Gene1232#	513	5	107	CORE_REP|Org12_Gene3720#	518	17	119	2	47,34,	5,73,	17,85,
19	5	0	0	0	0	0	0	+	CORE_REP|Org28_Gene1232#	513	173	197	CORE_REP|Org12_Gene3720#	518	191	215	1	24,	173,	191,
42	28	0	0	0	0	0	0	+	CORE_REP|Org22_Gene966#	512	185	255	CORE_REP|Org9_Gene496#	506	176	246	1	70,	185,	176,
30	20	0	0	0	0	0	0	+	CORE_REP|Org22_Gene966#	512	461	511	CORE_REP|Org9_Gene496#	506	454	504	1	50,	461,	454,
352	101	0	0	0	0	0	0	+	CORE_REP|Org21_Gene1422#	512	58	511	CORE_REP|Org14_Gene2374#	484	30	483	1	453,	58,	30,
314	126	0	0	2	19	3	21	+	CORE_REP|Org33_Gene4198#	512	52	511	CORE_REP|Org20_Gene1214#	473	8	469	4	91,105,207,37,	52,150,255,474,	8,107,216,432,
361	115	0	0	1	1	0	0	+	CORE_REP|Org12_Gene2576#	512	35	512	CORE_REP|Org23_Gene1875#	478	2	478	2	122,354,	35,158,	2,124,
48	37	0	0	0	0	0	0	+	CORE_REP|Org12_Gene2576#	512	320	405	CORE_REP|Org6_Gene3458#	529	325	410	1	85,	320,	325,
79	43	0	0	0	0	0	0	+	CORE_REP|Org32_Gene1330#	512	81	203	CORE_REP|Org4_Gene388#	469	33	155	1	122,	81,	33,
54	39	0	0	0	0	0	0	+	CORE_REP|Org32_Gene1330#	512	398	491	CORE_REP|Org4_Gene388#	469	356	449	1	93,	398,	356,
27	21	0	0	0	0	0	0	+	CORE_REP|Org32_Gene1330#	512	284	332	CORE_REP|Org4_Gene388#	469	240	288	1	48,	284,	240,
